ReviewID,CustomerID,Rating,Review,Sentiment,FakeReview
REV14727,9664,5,Saepe aut iste sint eum.,Positive,No
REV14728,3482,5,Alias in officiis.,Neutral,No
REV14729,4316,2,Itaque aut necessitatibus aliquam placeat architecto.,Negative,No
REV14730,8004,5,Quis accusantium repellat fugiat.,Positive,No
REV14731,8396,2,Aut unde voluptates ratione itaque repellendus.,Neutral,No
REV14732,1661,1,Laborum debitis nisi nesciunt.,Negative,No
REV14733,7811,4,Libero reprehenderit inventore dignissimos.,Negative,No
REV14734,6012,3,Eaque nisi quas esse.,Neutral,No
REV14735,1206,5,Ipsam tempore praesentium amet reiciendis inventore esse.,Positive,No
REV14736,5012,2,Mollitia voluptas odio eos laboriosam.,Neutral,No
REV14737,3138,3,Quod omnis numquam dignissimos autem laudantium.,Neutral,No
REV14738,838,5,Commodi labore itaque perspiciatis.,Positive,No
REV14739,9710,5,Iusto iste inventore.,Neutral,No
REV14740,7148,3,Tempore quibusdam temporibus neque rem.,Neutral,No
REV14741,8404,4,Voluptatum aliquam harum quo qui incidunt eum.,Negative,No
REV14742,1372,1,Impedit rem cupiditate vero maiores.,Positive,No
REV14743,6699,1,Ad provident quidem voluptatem autem numquam ipsum.,Negative,No
REV14744,6935,1,Facere sunt ipsa officiis.,Positive,No
REV14745,6497,4,Quos odit amet reiciendis quidem rem incidunt.,Positive,No
REV14746,1342,3,Odio repudiandae vitae veniam.,Positive,No
REV14747,8187,3,Ab iure natus aliquam doloribus odio neque aperiam.,Neutral,No
REV14748,7089,2,Inventore quasi possimus quo ratione.,Negative,No
REV14749,7071,4,Non debitis ab.,Positive,No
REV14750,5309,1,Delectus esse suscipit nemo placeat.,Negative,No
REV14751,2523,3,Quaerat eligendi fuga nisi sunt.,Negative,Yes
REV14752,1320,5,Pariatur fugiat quasi possimus aperiam.,Positive,No
REV14753,8821,5,Eius eum iusto.,Negative,No
REV14754,3324,3,Suscipit excepturi rerum facere animi enim distinctio.,Positive,No
REV14755,7911,3,Molestiae at voluptate nulla voluptatem porro corrupti.,Positive,No
REV14756,9927,5,Doloribus natus odio nobis error quidem repellat.,Negative,No
REV14757,1061,2,Dignissimos quibusdam ad iure nisi id enim ab.,Negative,No
REV14758,9003,1,Tempore ipsum praesentium est qui impedit error.,Negative,No
REV14759,5516,4,Expedita quidem maiores vitae quae sunt vel.,Neutral,No
REV14760,3827,2,Earum doloribus cupiditate ratione tempore.,Positive,No
REV14761,7002,3,Sed nam consequuntur soluta.,Negative,No
REV14762,3484,4,Dignissimos blanditiis magnam unde laudantium.,Positive,Yes
REV14763,6005,4,Magnam minima numquam ex vel veniam.,Neutral,No
REV14764,8621,1,Reiciendis rem vitae itaque sit nostrum et.,Negative,No
REV14765,1781,2,Molestias consectetur eum porro.,Neutral,No
REV14766,9628,2,Minima ipsum vero eum quae dolores.,Neutral,No
REV14767,8438,1,Excepturi modi mollitia molestiae doloribus facere.,Positive,No
REV14768,7978,2,Possimus dolorum error iusto quam tenetur.,Neutral,No
REV14769,1258,2,Saepe debitis sequi.,Positive,No
REV14770,7919,4,Tempora rem mollitia cum maiores earum ipsum.,Positive,No
REV14771,6674,2,Quisquam dolorum quam nihil molestiae.,Positive,No
REV14772,5799,4,Perspiciatis et dolorem ullam iusto reiciendis ab illo.,Negative,No
REV14773,109,3,Cumque vero iusto sit eius maiores cupiditate ab.,Positive,No
REV14774,4407,5,Illum illum tempora atque nemo modi.,Positive,No
REV14775,1056,4,Saepe mollitia consectetur ratione sapiente vel officiis.,Neutral,No
REV14776,3395,5,Vitae quibusdam nostrum cum quasi reprehenderit possimus.,Neutral,No
REV14777,5305,5,Quibusdam ex consequuntur fuga maxime harum numquam accusantium.,Neutral,No
REV14778,327,3,Fuga praesentium doloremque itaque ratione recusandae quaerat.,Neutral,No
REV14779,7926,4,Aliquid commodi non sed maxime.,Positive,No
REV14780,1554,2,Veritatis nisi repellat quis earum.,Neutral,No
REV14781,4728,1,Repudiandae minima sint illo labore vel.,Neutral,No
REV14782,9578,2,Tempore eius dolor consequatur hic.,Negative,No
REV14783,4452,3,Voluptatem blanditiis corporis omnis aliquam nulla.,Positive,No
REV14784,5084,4,Accusantium minima minima debitis enim.,Positive,No
REV14785,7471,2,Officia culpa ullam facilis voluptatum voluptas.,Positive,No
REV14786,342,3,Numquam illo aut distinctio sit.,Positive,No
REV14787,7731,1,Expedita quia iure culpa est laborum odio.,Positive,No
REV14788,8821,5,Doloribus suscipit similique laborum.,Negative,No
REV14789,3835,3,Sint repudiandae nulla numquam quidem ratione recusandae quas.,Positive,No
REV14790,4263,2,Cumque similique minus consequuntur sapiente.,Negative,No
REV14791,4948,5,Et distinctio quos impedit.,Neutral,No
REV14792,98,1,Quia a rerum vero sit commodi.,Neutral,No
REV14793,867,5,Exercitationem voluptatibus asperiores reiciendis consectetur repellendus.,Positive,No
REV14794,9557,3,Ratione magni ratione quos aliquid.,Neutral,No
REV14795,4438,3,Officia saepe debitis assumenda voluptates incidunt ut reiciendis.,Positive,No
REV14796,6617,2,Recusandae occaecati occaecati at tempore ad error.,Neutral,No
REV14797,661,1,Corporis cum illum soluta eaque.,Positive,No
REV14798,612,1,Explicabo quis itaque culpa repellendus.,Positive,No
REV14799,835,4,Saepe aliquam porro excepturi repudiandae quam.,Neutral,No
REV14800,7231,1,Autem repudiandae eaque quidem corporis.,Positive,No
REV14801,331,4,Quas quibusdam amet non sapiente magnam.,Neutral,No
REV14802,5253,5,Facilis quibusdam veniam reprehenderit.,Neutral,No
REV14803,834,2,Illum itaque vitae fugit corporis hic possimus ratione.,Neutral,No
REV14804,313,3,Non assumenda enim porro iste odio ad.,Negative,No
REV14805,8259,2,Natus itaque qui illum quia.,Positive,No
REV14806,5823,1,Necessitatibus odit error ipsa incidunt dolorum tempora.,Positive,No
REV14807,9216,5,Eius in pariatur nobis.,Neutral,No
REV14808,267,4,Praesentium quo itaque fuga dolorum delectus delectus.,Positive,No
REV14809,6006,2,Asperiores maxime eius optio natus fugiat culpa occaecati.,Neutral,No
REV14810,5613,3,Quas blanditiis quas.,Positive,No
REV14811,3354,1,Consequatur nobis occaecati dignissimos excepturi.,Positive,No
REV14812,5831,4,Assumenda accusantium cum rem voluptate.,Positive,No
REV14813,6460,5,Ducimus atque tempore facere doloremque quisquam numquam.,Negative,No
REV14814,2667,3,Praesentium numquam odit laborum.,Positive,No
REV14815,3582,4,Et architecto aut molestiae aliquid distinctio.,Positive,No
REV14816,7091,4,Est maiores quibusdam assumenda.,Positive,No
REV14817,4840,2,Eveniet molestiae facilis tempore labore consequuntur.,Neutral,No
REV14818,3237,3,Adipisci ad beatae ab mollitia.,Neutral,No
REV14819,2120,2,Excepturi quam cumque.,Negative,No
REV14820,8819,3,Doloremque architecto quos delectus deleniti nisi animi.,Neutral,No
REV14821,5285,3,Modi quod maxime eius hic.,Positive,No
REV14822,1514,5,Ad ipsum error voluptatem explicabo praesentium.,Positive,No
REV14823,5945,5,Ad in reiciendis tempora incidunt est.,Neutral,No
REV14824,472,1,Possimus vel alias fugiat repellendus ullam nesciunt.,Positive,No
REV14825,2845,5,Consequuntur soluta nostrum nesciunt itaque aspernatur eaque.,Positive,No
REV14826,1261,3,Eaque tempora illum aspernatur optio perspiciatis nulla.,Neutral,Yes
REV14827,952,2,Consequatur sunt ipsa officia.,Negative,No
REV14828,134,1,Quibusdam illo nesciunt asperiores.,Negative,No
REV14829,6448,3,Totam et est.,Neutral,No
REV14830,9296,1,Quis quo illo facere.,Negative,No
REV14831,8136,1,Laboriosam deleniti laudantium.,Positive,No
REV14832,3659,1,Iure quaerat voluptate nobis aperiam facilis.,Neutral,No
REV14833,1953,5,Eveniet autem dolor illo.,Positive,No
REV14834,7345,2,Corrupti nobis rem possimus blanditiis repellendus.,Neutral,No
REV14835,6709,1,Voluptas sunt totam veritatis deserunt molestiae officiis modi.,Positive,No
REV14836,1358,5,Aliquid sapiente vel doloremque.,Neutral,No
REV14837,6197,5,Distinctio repudiandae quis tenetur facilis ipsam ducimus.,Negative,No
REV14838,4229,2,Voluptas sit numquam neque.,Positive,No
REV14839,7009,1,Incidunt vero eos reprehenderit.,Negative,No
REV14840,2006,4,Nemo esse atque numquam.,Neutral,No
REV14841,767,1,Incidunt tempora sed fugiat excepturi dicta.,Positive,No
REV14842,2449,3,Optio vitae laboriosam quam facere.,Negative,No
REV14843,405,1,Repudiandae rerum minus nihil molestias quidem nostrum.,Negative,No
REV14844,6628,3,Commodi necessitatibus maxime eum quae.,Negative,Yes
REV14845,7523,4,Facere suscipit sequi earum nihil.,Neutral,No
REV14846,349,3,Illo nisi pariatur adipisci magnam voluptas laboriosam ducimus.,Neutral,No
REV14847,4068,1,Dolorum at nostrum consequatur delectus voluptatibus odio.,Negative,No
REV14848,6867,3,Quasi repudiandae nemo reiciendis repudiandae libero soluta.,Negative,No
REV14849,7972,4,Rem ratione excepturi tenetur similique ducimus.,Positive,No
REV14850,8994,5,Sequi nesciunt inventore reprehenderit dignissimos cumque cupiditate.,Positive,No
REV14851,4330,1,Nisi quaerat perferendis expedita repudiandae ducimus dolor.,Neutral,No
REV14852,3680,5,Dolore magnam exercitationem beatae nam dicta eligendi.,Negative,No
REV14853,6458,5,Ut sequi pariatur at error debitis.,Negative,No
REV14854,7607,1,Fugit iure rem unde.,Positive,No
REV14855,405,1,Officiis ratione praesentium.,Neutral,No
REV14856,2420,3,Veritatis commodi hic in.,Neutral,No
REV14857,558,1,Sunt labore quisquam doloremque.,Negative,No
REV14858,4315,4,Amet provident itaque id esse id consequuntur.,Negative,No
REV14859,5468,2,Excepturi quam deleniti sit ipsum aspernatur.,Positive,No
REV14860,4252,5,Nulla consectetur minus laborum.,Negative,No
REV14861,6957,4,Repellendus corrupti harum totam quod nisi sequi.,Negative,No
REV14862,2590,1,Ea nesciunt omnis est officia ratione consectetur.,Neutral,No
REV14863,2180,5,At atque fugiat fugit dolor mollitia neque.,Positive,No
REV14864,2907,1,Officia provident necessitatibus similique qui.,Neutral,No
REV14865,1565,4,Similique maxime alias aspernatur similique.,Negative,No
REV14866,8133,5,Quae voluptatem impedit cumque facere tenetur ipsam.,Negative,No
REV14867,3114,1,Eveniet accusantium asperiores.,Neutral,No
REV14868,547,1,Suscipit quas nobis error alias veniam fuga.,Neutral,No
REV14869,3614,1,Expedita error quo repellendus recusandae illum.,Neutral,No
REV14870,5934,4,Eaque nisi consequatur.,Negative,No
REV14871,286,1,Tenetur molestiae cupiditate dolores quibusdam.,Negative,Yes
REV14872,7845,5,Nesciunt alias perferendis illum.,Positive,No
REV14873,7811,4,Illum harum odit sint incidunt aliquam rem.,Positive,No
REV14874,2256,1,Incidunt fugiat aliquam reprehenderit labore.,Neutral,No
REV14875,6527,4,Laborum repellat vitae molestias.,Negative,No
REV14876,8875,4,Atque deserunt culpa corporis libero dolore iusto incidunt.,Positive,No
REV14877,5580,1,Corrupti fugiat voluptatum dolore suscipit repellat ad.,Negative,No
REV14878,6525,1,Odio soluta unde in tempora quae.,Negative,No
REV14879,4670,3,Rem nesciunt fugit expedita.,Neutral,No
REV14880,8488,4,Quasi nam odio dolorem.,Neutral,No
REV14881,6400,4,At hic atque alias cupiditate.,Positive,No
REV14882,7809,1,Illo consequuntur ipsam omnis magnam quasi temporibus.,Negative,No
REV14883,4860,2,Fuga voluptates omnis velit pariatur nisi reiciendis quod.,Neutral,No
REV14884,9768,4,Numquam rerum nam quis saepe possimus.,Negative,No
REV14885,981,3,Quod in quam praesentium ipsum quia ipsum.,Positive,No
REV14886,2453,4,Reprehenderit porro suscipit sapiente dolore ea.,Negative,No
REV14887,815,3,Error praesentium quam qui iste labore.,Negative,No
REV14888,3256,4,Rerum tempore commodi neque doloribus.,Negative,No
REV14889,113,5,Accusamus a eius iure cupiditate consectetur.,Neutral,No
REV14890,9124,2,Sit maxime laboriosam iusto laborum aliquid.,Negative,No
REV14891,506,5,Quidem possimus pariatur eligendi asperiores hic excepturi.,Positive,No
REV14892,4499,2,Aperiam animi nemo at porro officiis.,Negative,No
REV14893,7599,1,Nulla deserunt dolore ratione eius impedit.,Positive,No
REV14894,5869,2,Minima laudantium consequatur error.,Positive,No
REV14895,9405,2,Eum omnis ad vero voluptas.,Neutral,No
REV14896,1561,5,Optio officia vitae ipsum.,Negative,No
REV14897,9176,3,Sequi nobis excepturi.,Neutral,No
REV14898,345,3,Ipsam facilis illo recusandae harum.,Negative,No
REV14899,1745,1,Explicabo accusantium temporibus expedita possimus.,Neutral,No
REV14900,8296,2,Odit ratione repellendus nesciunt rem voluptatum repudiandae.,Neutral,No
REV14901,3818,5,Praesentium dolore velit quae modi excepturi.,Neutral,No
REV14902,7970,1,Pariatur culpa reprehenderit fugiat tenetur quam.,Negative,Yes
REV14903,7835,2,Accusantium voluptate animi vel nemo explicabo nobis amet.,Positive,No
REV14904,6460,1,Aliquid minus nesciunt eveniet.,Positive,No
REV14905,7811,5,Adipisci libero soluta nisi assumenda at incidunt libero.,Negative,No
REV14906,9664,1,Cupiditate nesciunt velit cum corporis.,Positive,No
REV14907,7599,5,Labore dignissimos officiis voluptatum amet quaerat voluptatum doloribus.,Neutral,No
REV14908,3655,3,Nam amet ipsum omnis sequi vero repudiandae.,Neutral,No
REV14909,2934,2,Aperiam odio unde a tenetur minima.,Neutral,No
REV14910,3707,4,Odit porro sit doloremque aspernatur ex.,Negative,No
REV14911,6857,4,Dolor rem hic sapiente consequatur voluptates debitis.,Neutral,No
REV14912,9937,5,Molestias accusantium cumque cum.,Negative,No
REV14913,1339,3,Illo aut iusto doloribus.,Positive,No
REV14914,2919,1,Repellendus sequi inventore iure.,Negative,No
REV14915,2521,2,Eius voluptatibus quisquam.,Negative,No
REV14916,6620,1,Fugiat quam est iste tempora molestiae esse praesentium.,Negative,No
REV14917,7776,5,Tempore eligendi labore corporis maiores.,Neutral,No
REV14918,7632,3,Explicabo quisquam magnam consectetur animi.,Positive,No
REV14919,8175,3,Nesciunt aperiam cupiditate porro ab sunt iure.,Positive,No
REV14920,8720,5,Delectus aspernatur rem ex ex sapiente.,Positive,No
REV14921,2609,4,Explicabo sint occaecati nesciunt.,Positive,No
REV14922,4579,4,Voluptatibus maiores nesciunt minima inventore.,Negative,No
REV14923,5488,3,Nostrum quis quo pariatur.,Neutral,No
REV14924,2500,2,Hic voluptatem labore ad.,Neutral,No
REV14925,2790,2,Deleniti cum hic et assumenda vel libero quo.,Positive,No
REV14926,1931,2,Quasi quam quibusdam eveniet eos illo.,Neutral,No
REV14927,3661,5,Tempore dolores ut doloribus.,Neutral,No
REV14928,6163,4,Fugit earum dolorem voluptatibus tempore ex quod.,Positive,No
REV14929,6187,3,Vitae debitis omnis ducimus.,Neutral,No
REV14930,1549,5,Harum quo consequatur nemo.,Negative,No
REV14931,7675,4,Sunt itaque numquam quis neque.,Positive,No
REV14932,6619,5,Ex reprehenderit aut consequuntur.,Positive,No
REV14933,5568,2,Temporibus iusto quod ullam velit veniam.,Neutral,No
REV14934,4885,4,Ea dolorum veritatis molestias fugit vero necessitatibus.,Neutral,No
REV14935,6972,5,Fuga quo maiores a numquam blanditiis.,Negative,No
REV14936,9191,2,Excepturi veritatis quia amet quia adipisci.,Negative,No
REV14937,9309,2,Soluta reiciendis rerum.,Positive,No
REV14938,105,4,Fuga vero consequatur minus illum iure cum.,Positive,No
REV14939,2402,1,Quibusdam illum reprehenderit voluptatibus necessitatibus.,Negative,No
REV14940,6345,1,Similique porro saepe molestias neque.,Positive,No
REV14941,8524,5,Tempore cum qui tenetur quae mollitia voluptates.,Neutral,No
REV14942,9133,5,Aliquid eaque totam laudantium non maiores.,Negative,No
REV14943,4010,1,Provident nesciunt quibusdam debitis accusamus.,Negative,No
REV14944,8793,5,Harum temporibus repellendus odio illo at.,Negative,No
REV14945,7852,3,Fuga consequatur quibusdam neque ullam ea.,Positive,No
REV14946,4217,1,Quas eius dicta id.,Negative,No
REV14947,1925,1,Inventore illum facilis quibusdam labore cupiditate odit labore.,Positive,No
REV14948,8364,4,Assumenda iste minus dolor qui provident aut.,Neutral,No
REV14949,5596,4,Debitis sed a corrupti.,Neutral,No
REV14950,4064,5,Facilis ipsum excepturi atque nemo aliquam.,Positive,No
REV14951,6928,4,Eligendi minima quasi illo quae.,Neutral,No
REV14952,147,3,Similique occaecati in dolorem consequuntur et.,Negative,No
REV14953,1349,5,Libero rem culpa ab illo.,Negative,No
REV14954,502,3,Tempora rem consequuntur provident non.,Negative,No
REV14955,4480,5,Architecto quisquam necessitatibus dignissimos.,Neutral,Yes
REV14956,1928,3,Rem accusantium dolorum rem et aliquid incidunt.,Neutral,No
REV14957,533,3,Nemo cumque repellat est ut magni.,Neutral,No
REV14958,9733,3,Nobis dignissimos accusamus quod eos beatae fuga repellat.,Positive,No
REV14959,7205,3,Tempore rerum quae laudantium fugit deleniti ut.,Negative,No
REV14960,754,3,Quis est ad voluptas provident accusamus.,Positive,No
REV14961,321,3,Alias mollitia asperiores rem odio.,Positive,No
REV14962,842,4,Officia ipsam nobis eveniet vitae rerum.,Positive,No
REV14963,9646,1,Quaerat voluptates iste deserunt accusamus officia.,Positive,No
REV14964,9357,5,Consequuntur ratione quas magni culpa natus.,Positive,No
REV14965,9145,4,Delectus fuga consectetur.,Negative,No
REV14966,92,2,Unde vel occaecati suscipit officia corrupti dicta quis.,Neutral,Yes
REV14967,3952,2,Voluptatum libero ducimus voluptatibus reprehenderit fugiat.,Neutral,No
REV14968,6749,4,Earum labore atque earum fugiat harum quis.,Negative,No
REV14969,4626,2,Aliquid consectetur beatae illo omnis hic.,Negative,No
REV14970,5145,1,Sunt molestias voluptates nostrum.,Neutral,No
REV14971,4009,5,Minus veniam praesentium iste.,Neutral,No
REV14972,4214,2,Iusto ut necessitatibus earum veniam eum iste.,Neutral,No
REV14973,5444,4,Hic alias cum magni debitis.,Neutral,No
REV14974,7050,5,Animi nesciunt ducimus praesentium.,Negative,No
REV14975,8339,5,At consequuntur odio vitae nam dolorem modi unde.,Negative,No
REV14976,8936,3,Cumque ipsa magni cupiditate esse.,Neutral,No
REV14977,8569,3,Reprehenderit eius expedita at culpa veniam accusantium.,Negative,No
REV14978,7790,3,Distinctio aliquid minima quas neque.,Neutral,No
REV14979,1068,2,Beatae vel quod optio blanditiis cumque.,Positive,No
REV14980,969,1,Repudiandae culpa ipsam reiciendis ea cum quasi.,Positive,No
REV14981,3806,4,Aliquam iusto dignissimos voluptates exercitationem ut.,Positive,No
REV14982,7056,5,Natus esse non.,Positive,No
REV14983,9267,3,Cupiditate saepe aliquam aliquam veritatis consequatur.,Positive,No
REV14984,5535,5,Blanditiis culpa provident sint inventore similique ad.,Neutral,No
REV14985,5280,4,Reiciendis enim tempore excepturi inventore temporibus pariatur.,Negative,No
